pid,lat,lon,elev,ptype
NAm-StarrigawanOldSitka.Kaiser.1996__core,57.1,-135.4,5.0,wood.core
Asi-Guangdong.Zheng.1982__temperature,23.16,113.23,3900.0,documents.historical
Ocn-TagusMudPatch.Abrantes.2005__temperature,38.556,-9.3498,-96.0,marinesediment.alkenone
Ocn-TagusMudPatch.Abrantes.2005__Uk37,38.556,-9.3498,-96.0,marinesediment.uk37
Ocn-TagusMudPatch.Abrantes.2005__temperature__2,38.556,-9.3498,-96.0,marinesediment.alkenone
Ocn-TagusMudPatch.Abrantes.2005__Uk37__2,38.556,-9.3498,-96.0,marinesediment.uk37
Ocn-TantabiddiReefNingaloo.Cooper.2012__calcificationRate,-21.9,113.9667,-6.0,coral.calcificationrate
Ocn-TantabiddiReefNingaloo.Cooper.2012__calcificationRate__2,-21.9,113.9667,-6.0,coral.calcificationrate
Ocn-TantabiddiReefNingaloo.Cooper.2012__calcificationRate__3,-21.9,113.9667,-6.0,coral.calcificationrate
Ocn-TantabiddiReefNingaloo.Cooper.2012__composite,-21.9,113.9667,-6.0,coral.calcification rate
Ocn-TantabiddiReefNingaloo.Cooper.2012__calcificationRate__4,-21.9,113.9667,-6.0,coral.calcificationrate
Ocn-TantabiddiReefNingaloo.Cooper.2012__calcificationRate__5,-21.9,113.9667,-6.0,coral.calcificationrate
Ocn-TantabiddiReefNingaloo.Cooper.2012__calcificationRate__6,-21.9,113.9667,-6.0,coral.calcificationrate
Ocn-TantabiddiReefNingaloo.Cooper.2012__calcificationRate__7,-21.9,113.9667,-6.0,coral.calcificationrate
Asi-HBLXJP.PAGES2k.2013__ringWidth,34.78,100.82,4000.0,wood.ring width
NAm-HohLakeHigh.Peterson.1994__sampleCount,47.9,-123.8,1465.0,wood.samplecount
NAm-HohLakeHigh.Peterson.1994__segmentLength,47.9,-123.8,1465.0,wood.segmentlength
NAm-HohLakeHigh.Peterson.1994__ringWidth,47.9,-123.8,1465.0,wood.ringwidth
NAm-HohLakeHigh.Peterson.1994__ringWidth__2,47.9,-123.8,1465.0,wood.ring width
NAm-HohLakeHigh.Peterson.1994__residualChronology,47.9,-123.8,1465.0,wood.residualchronology
NAm-HohLakeHigh.Peterson.1994__ARSTAN,47.9,-123.8,1465.0,wood.arstan
NAm-HohLakeHigh.Peterson.1994__correlationCoefficient,47.9,-123.8,1465.0,wood.correlationcoefficient
NAm-HohLakeHigh.Peterson.1994__RBAR,47.9,-123.8,1465.0,wood.rbar
NAm-HohLakeHigh.Peterson.1994__uncertainty1s,47.9,-123.8,1465.0,wood.uncertainty1s
NAm-HohLakeHigh.Peterson.1994__uncertainty1s__2,47.9,-123.8,1465.0,wood.uncertainty1s
NAm-HohLakeHigh.Peterson.1994__EPS,47.9,-123.8,1465.0,wood.eps
NAm-HohLakeHigh.Peterson.1994__core,47.9,-123.8,1465.0,wood.core
Asi-MQFXJP.PAGES2k.2013__ringWidth,34.75,99.68,700.0,wood.ring width
Ant-WDC06A.Steig.2013__uncertaintyHigh,-79.46,-112.09,1806.0,glacierice.uncertaintyhigh
Ant-WDC06A.Steig.2013__d18O,-79.46,-112.09,1806.0,glacierice.d18o
Ant-WDC06A.Steig.2013__d2H,-79.46,-112.09,1806.0,glacierice.dd
Asi-PAKI021.Cook.2013__ringWidth,35.68,71.63,3450.0,wood.ring width
Asi-PAKI036.Cook.2013__ringWidth,36.15,74.18,3900.0,wood.ring width
Aus-CTPWestTasmania.Allen.2001__ringWidth,-41.67,145.65,550.0,wood.ring width
Asi-SouthChina.Wang.1998__temperature,23.0,114.0,2200.0,documents.historical
NAm-DeerMountain.Wiles.2011__sampleCount,55.3,-131.6,815.0,wood.samplecount
NAm-DeerMountain.Wiles.2011__segmentLength,55.3,-131.6,815.0,wood.segmentlength
NAm-DeerMountain.Wiles.2011__ringWidth,55.3,-131.6,815.0,wood.ringwidth
NAm-DeerMountain.Wiles.2011__ringWidth__2,55.3,-131.6,815.0,wood.ring width
NAm-DeerMountain.Wiles.2011__residualChronology,55.3,-131.6,815.0,wood.residualchronology
NAm-DeerMountain.Wiles.2011__ARSTAN,55.3,-131.6,815.0,wood.arstan
NAm-DeerMountain.Wiles.2011__correlationCoefficient,55.3,-131.6,815.0,wood.correlationcoefficient
NAm-DeerMountain.Wiles.2011__RBAR,55.3,-131.6,815.0,wood.rbar
NAm-DeerMountain.Wiles.2011__uncertainty1s,55.3,-131.6,815.0,wood.uncertainty1s
NAm-DeerMountain.Wiles.2011__uncertainty1s__2,55.3,-131.6,815.0,wood.uncertainty1s
NAm-DeerMountain.Wiles.2011__EPS,55.3,-131.6,815.0,wood.eps
NAm-DeerMountain.Wiles.2011__core,55.3,-131.6,815.0,wood.core
NAm-FoolCreek.Brown.2005__sampleCount,39.9,-105.9,3370.0,wood.samplecount
NAm-FoolCreek.Brown.2005__segmentLength,39.9,-105.9,3370.0,wood.segmentlength
NAm-FoolCreek.Brown.2005__ringWidth,39.9,-105.9,3370.0,wood.ringwidth
NAm-FoolCreek.Brown.2005__ringWidth__2,39.9,-105.9,3370.0,wood.ring width
NAm-FoolCreek.Brown.2005__residualChronology,39.9,-105.9,3370.0,wood.residualchronology
NAm-FoolCreek.Brown.2005__ARSTAN,39.9,-105.9,3370.0,wood.arstan
NAm-FoolCreek.Brown.2005__correlationCoefficient,39.9,-105.9,3370.0,wood.correlationcoefficient
NAm-FoolCreek.Brown.2005__RBAR,39.9,-105.9,3370.0,wood.rbar
NAm-FoolCreek.Brown.2005__uncertainty1s,39.9,-105.9,3370.0,wood.uncertainty1s
NAm-FoolCreek.Brown.2005__uncertainty1s__2,39.9,-105.9,3370.0,wood.uncertainty1s
NAm-FoolCreek.Brown.2005__EPS,39.9,-105.9,3370.0,wood.eps
NAm-FoolCreek.Brown.2005__core,39.9,-105.9,3370.0,wood.core
NAm-FoolCreek.Brown.2005__sampleCount__2,39.9,-105.9,3370.0,wood.samplecount
NAm-FoolCreek.Brown.2005__segmentLength__2,39.9,-105.9,3370.0,wood.segmentlength
NAm-FoolCreek.Brown.2005__density,39.9,-105.9,3370.0,wood.density
NAm-FoolCreek.Brown.2005__residualChronology__2,39.9,-105.9,3370.0,wood.residualchronology
NAm-FoolCreek.Brown.2005__ARSTAN__2,39.9,-105.9,3370.0,wood.arstan
NAm-FoolCreek.Brown.2005__correlationCoefficient__2,39.9,-105.9,3370.0,wood.correlationcoefficient
NAm-FoolCreek.Brown.2005__RBAR__2,39.9,-105.9,3370.0,wood.rbar
NAm-FoolCreek.Brown.2005__uncertainty1s__3,39.9,-105.9,3370.0,wood.uncertainty1s
NAm-FoolCreek.Brown.2005__uncertainty1s__4,39.9,-105.9,3370.0,wood.uncertainty1s
NAm-FoolCreek.Brown.2005__EPS__2,39.9,-105.9,3370.0,wood.eps
NAm-FoolCreek.Brown.2005__core__2,39.9,-105.9,3370.0,wood.core
NAm-FoolCreek.Brown.2005__MXD,39.9,-105.9,3370.0,wood.maximum latewood density
Asi-AltaiKuraiskySteppe.Cook.2011__ringWidth,50.27,87.83,1650.0,wood.ring width
NAm-ArrowsmithMountain.Briffa.1996__sampleCount,49.2,-125.2,1020.0,wood.samplecount
NAm-ArrowsmithMountain.Briffa.1996__segmentLength,49.2,-125.2,1020.0,wood.segmentlength
NAm-ArrowsmithMountain.Briffa.1996__ringWidth,49.2,-125.2,1020.0,wood.ringwidth
NAm-ArrowsmithMountain.Briffa.1996__ringWidth__2,49.2,-125.2,1020.0,wood.ring width
NAm-ArrowsmithMountain.Briffa.1996__residualChronology,49.2,-125.2,1020.0,wood.residualchronology
NAm-ArrowsmithMountain.Briffa.1996__ARSTAN,49.2,-125.2,1020.0,wood.arstan
NAm-ArrowsmithMountain.Briffa.1996__correlationCoefficient,49.2,-125.2,1020.0,wood.correlationcoefficient
NAm-ArrowsmithMountain.Briffa.1996__RBAR,49.2,-125.2,1020.0,wood.rbar
NAm-ArrowsmithMountain.Briffa.1996__uncertainty1s,49.2,-125.2,1020.0,wood.uncertainty1s
NAm-ArrowsmithMountain.Briffa.1996__uncertainty1s__2,49.2,-125.2,1020.0,wood.uncertainty1s
NAm-ArrowsmithMountain.Briffa.1996__EPS,49.2,-125.2,1020.0,wood.eps
NAm-ArrowsmithMountain.Briffa.1996__core,49.2,-125.2,1020.0,wood.core
NAm-ArrowsmithMountain.Briffa.1996__sampleCount__2,49.2,-125.2,1020.0,wood.samplecount
NAm-ArrowsmithMountain.Briffa.1996__segmentLength__2,49.2,-125.2,1020.0,wood.segmentlength
NAm-ArrowsmithMountain.Briffa.1996__density,49.2,-125.2,1020.0,wood.density
NAm-ArrowsmithMountain.Briffa.1996__MXD,49.2,-125.2,1020.0,wood.maximum latewood density
NAm-ArrowsmithMountain.Briffa.1996__residualChronology__2,49.2,-125.2,1020.0,wood.residualchronology
NAm-ArrowsmithMountain.Briffa.1996__ARSTAN__2,49.2,-125.2,1020.0,wood.arstan
NAm-ArrowsmithMountain.Briffa.1996__correlationCoefficient__2,49.2,-125.2,1020.0,wood.correlationcoefficient
NAm-ArrowsmithMountain.Briffa.1996__RBAR__2,49.2,-125.2,1020.0,wood.rbar
NAm-ArrowsmithMountain.Briffa.1996__uncertainty1s__3,49.2,-125.2,1020.0,wood.uncertainty1s
NAm-ArrowsmithMountain.Briffa.1996__uncertainty1s__4,49.2,-125.2,1020.0,wood.uncertainty1s
NAm-ArrowsmithMountain.Briffa.1996__EPS__2,49.2,-125.2,1020.0,wood.eps
NAm-ArrowsmithMountain.Briffa.1996__core__2,49.2,-125.2,1020.0,wood.core
Asi-PAKI002.Esper.2007__ringWidth,36.03,74.58,5000.0,wood.ring width
Asi-NEPA030.Krusic.2013__ringWidth,27.78,87.27,3200.0,wood.ring width
NAm-RoweLakes.Colenutt.2011__sampleCount,49.0,-114.0,2135.0,wood.samplecount
NAm-RoweLakes.Colenutt.2011__segmentLength,49.0,-114.0,2135.0,wood.segmentlength
NAm-RoweLakes.Colenutt.2011__ringWidth,49.0,-114.0,2135.0,wood.ringwidth
NAm-RoweLakes.Colenutt.2011__ringWidth__2,49.0,-114.0,2135.0,wood.ring width
NAm-RoweLakes.Colenutt.2011__residualChronology,49.0,-114.0,2135.0,wood.residualchronology
NAm-RoweLakes.Colenutt.2011__ARSTAN,49.0,-114.0,2135.0,wood.arstan
NAm-RoweLakes.Colenutt.2011__correlationCoefficient,49.0,-114.0,2135.0,wood.correlationcoefficient
NAm-RoweLakes.Colenutt.2011__RBAR,49.0,-114.0,2135.0,wood.rbar
NAm-RoweLakes.Colenutt.2011__uncertainty1s,49.0,-114.0,2135.0,wood.uncertainty1s
NAm-RoweLakes.Colenutt.2011__uncertainty1s__2,49.0,-114.0,2135.0,wood.uncertainty1s
NAm-RoweLakes.Colenutt.2011__EPS,49.0,-114.0,2135.0,wood.eps
NAm-RoweLakes.Colenutt.2011__core,49.0,-114.0,2135.0,wood.core
NAm-MedicineBowPeak.Briffa.1996__sampleCount,41.3,-107.7,3150.0,wood.samplecount
NAm-MedicineBowPeak.Briffa.1996__segmentLength,41.3,-107.7,3150.0,wood.segmentlength
NAm-MedicineBowPeak.Briffa.1996__ringWidth,41.3,-107.7,3150.0,wood.ringwidth
NAm-MedicineBowPeak.Briffa.1996__ringWidth__2,41.3,-107.7,3150.0,wood.ring width
NAm-MedicineBowPeak.Briffa.1996__residualChronology,41.3,-107.7,3150.0,wood.residualchronology
NAm-MedicineBowPeak.Briffa.1996__ARSTAN,41.3,-107.7,3150.0,wood.arstan
NAm-MedicineBowPeak.Briffa.1996__correlationCoefficient,41.3,-107.7,3150.0,wood.correlationcoefficient
NAm-MedicineBowPeak.Briffa.1996__RBAR,41.3,-107.7,3150.0,wood.rbar
NAm-MedicineBowPeak.Briffa.1996__uncertainty1s,41.3,-107.7,3150.0,wood.uncertainty1s
NAm-MedicineBowPeak.Briffa.1996__uncertainty1s__2,41.3,-107.7,3150.0,wood.uncertainty1s
NAm-MedicineBowPeak.Briffa.1996__EPS,41.3,-107.7,3150.0,wood.eps
NAm-MedicineBowPeak.Briffa.1996__core,41.3,-107.7,3150.0,wood.core
NAm-MedicineBowPeak.Briffa.1996__sampleCount__2,41.3,-107.7,3150.0,wood.samplecount
NAm-MedicineBowPeak.Briffa.1996__segmentLength__2,41.3,-107.7,3150.0,wood.segmentlength
NAm-MedicineBowPeak.Briffa.1996__density,41.3,-107.7,3150.0,wood.density
NAm-MedicineBowPeak.Briffa.1996__MXD,41.3,-107.7,3150.0,wood.maximum latewood density
NAm-MedicineBowPeak.Briffa.1996__residualChronology__2,41.3,-107.7,3150.0,wood.residualchronology
NAm-MedicineBowPeak.Briffa.1996__ARSTAN__2,41.3,-107.7,3150.0,wood.arstan
NAm-MedicineBowPeak.Briffa.1996__correlationCoefficient__2,41.3,-107.7,3150.0,wood.correlationcoefficient
NAm-MedicineBowPeak.Briffa.1996__RBAR__2,41.3,-107.7,3150.0,wood.rbar
NAm-MedicineBowPeak.Briffa.1996__uncertainty1s__3,41.3,-107.7,3150.0,wood.uncertainty1s
NAm-MedicineBowPeak.Briffa.1996__uncertainty1s__4,41.3,-107.7,3150.0,wood.uncertainty1s
NAm-MedicineBowPeak.Briffa.1996__EPS__2,41.3,-107.7,3150.0,wood.eps
NAm-MedicineBowPeak.Briffa.1996__core__2,41.3,-107.7,3150.0,wood.core
Asi-MONG010.Jacoby.2013__ringWidth,47.27,100.03,4100.0,wood.ring width
NAm-ConroyLake.Gajewski.1988__temperature,46.3,-67.9,140.0,lakesediment.pollen
Ocn-OkinawaTrough.Wu.2012__temperature,24.8,122.5,-1274.0,marinesediment.tex86
Ocn-OkinawaTrough.Wu.2012__temperature__2,24.8,122.5,-1274.0,marinesediment.tex86
Asi-GHEGAN.PAGES2k.2013__ringWidth,37.93,101.53,1750.0,wood.ring width
Asi-CHIN056.Shao.2013__ringWidth,34.47,110.08,4900.0,wood.ring width
Asi-CHIN042.Brauning.2013__ringWidth,31.95,98.87,3300.0,wood.ring width
Arc-Renland.Vinther.2008__d18O,71.27,-26.73,2350.0,glacierice.d18o
Ocn-XishaIslandSouthChinaSea.Sun.2004__Sr/Ca,16.85,112.33,-20.0,coral.sr/ca
Ocn-BuccooReefTobagoMontastrea.Moses.2006__d18O,11.17,-60.85,-2.0,coral.d18o
Ocn-BuccooReefTobagoMontastrea.Moses.2006__d13C,11.17,-60.85,-2.0,coral.d13c
Ocn-Reunion.Pfeiffer.2004__d18O,-21.0333,55.25,-12.3,coral.d18o
NAm-CanyonCreek.Lloyd.2002__sampleCount,63.3,-147.8,884.0,wood.samplecount
NAm-CanyonCreek.Lloyd.2002__segmentLength,63.3,-147.8,884.0,wood.segmentlength
NAm-CanyonCreek.Lloyd.2002__ringWidth,63.3,-147.8,884.0,wood.ringwidth
NAm-CanyonCreek.Lloyd.2002__ringWidth__2,63.3,-147.8,884.0,wood.ring width
NAm-CanyonCreek.Lloyd.2002__residualChronology,63.3,-147.8,884.0,wood.residualchronology
NAm-CanyonCreek.Lloyd.2002__ARSTAN,63.3,-147.8,884.0,wood.arstan
NAm-CanyonCreek.Lloyd.2002__correlationCoefficient,63.3,-147.8,884.0,wood.correlationcoefficient
NAm-CanyonCreek.Lloyd.2002__RBAR,63.3,-147.8,884.0,wood.rbar
NAm-CanyonCreek.Lloyd.2002__uncertainty1s,63.3,-147.8,884.0,wood.uncertainty1s
NAm-CanyonCreek.Lloyd.2002__uncertainty1s__2,63.3,-147.8,884.0,wood.uncertainty1s
NAm-CanyonCreek.Lloyd.2002__EPS,63.3,-147.8,884.0,wood.eps
NAm-CanyonCreek.Lloyd.2002__core,63.3,-147.8,884.0,wood.core
Asi-CHIN052.Shao.2013__ringWidth,37.45,97.53,2060.0,wood.ring width
Ant-DSS.Moy.2012__d18O,-66.77,112.807,1370.0,glacierice.d18o
Asi-Hushre.PAGES2k.2013__ringWidth,46.78,101.95,3700.0,wood.ring width
Ant-SiteDML05.Graf.2002__d18O,-75.0,-0.01,2892.0,glacierice.d18o
NAm-SheepMountain.Graybill.1995__sampleCount,37.2,-118.1,3475.0,wood.samplecount
NAm-SheepMountain.Graybill.1995__segmentLength,37.2,-118.1,3475.0,wood.segmentlength
NAm-SheepMountain.Graybill.1995__ringWidth,37.2,-118.1,3475.0,wood.ringwidth
NAm-SheepMountain.Graybill.1995__ringWidth__2,37.2,-118.1,3475.0,wood.ring width
NAm-SheepMountain.Graybill.1995__residualChronology,37.2,-118.1,3475.0,wood.residualchronology
NAm-SheepMountain.Graybill.1995__ARSTAN,37.2,-118.1,3475.0,wood.arstan
NAm-SheepMountain.Graybill.1995__correlationCoefficient,37.2,-118.1,3475.0,wood.correlationcoefficient
NAm-SheepMountain.Graybill.1995__RBAR,37.2,-118.1,3475.0,wood.rbar
NAm-SheepMountain.Graybill.1995__uncertainty1s,37.2,-118.1,3475.0,wood.uncertainty1s
NAm-SheepMountain.Graybill.1995__uncertainty1s__2,37.2,-118.1,3475.0,wood.uncertainty1s
NAm-SheepMountain.Graybill.1995__EPS,37.2,-118.1,3475.0,wood.eps
NAm-SheepMountain.Graybill.1995__core,37.2,-118.1,3475.0,wood.core
Asi-MTASMD.Davi.2013__ringWidth,43.77,142.55,3780.0,wood.ring width
Eur-Loetschental.Buentgen.2006__MXD,46.4,7.8,1700.0,wood.maximum latewood density
NAm-BellMountain.Schweingruber.1996__sampleCount,53.3,-120.7,1530.0,wood.samplecount
NAm-BellMountain.Schweingruber.1996__segmentLength,53.3,-120.7,1530.0,wood.segmentlength
NAm-BellMountain.Schweingruber.1996__ringWidth,53.3,-120.7,1530.0,wood.ringwidth
NAm-BellMountain.Schweingruber.1996__ringWidth__2,53.3,-120.7,1530.0,wood.ring width
NAm-BellMountain.Schweingruber.1996__residualChronology,53.3,-120.7,1530.0,wood.residualchronology
NAm-BellMountain.Schweingruber.1996__ARSTAN,53.3,-120.7,1530.0,wood.arstan
NAm-BellMountain.Schweingruber.1996__correlationCoefficient,53.3,-120.7,1530.0,wood.correlationcoefficient
NAm-BellMountain.Schweingruber.1996__RBAR,53.3,-120.7,1530.0,wood.rbar
NAm-BellMountain.Schweingruber.1996__uncertainty1s,53.3,-120.7,1530.0,wood.uncertainty1s
NAm-BellMountain.Schweingruber.1996__uncertainty1s__2,53.3,-120.7,1530.0,wood.uncertainty1s
NAm-BellMountain.Schweingruber.1996__EPS,53.3,-120.7,1530.0,wood.eps
NAm-BellMountain.Schweingruber.1996__core,53.3,-120.7,1530.0,wood.core
NAm-BellMountain.Schweingruber.1996__sampleCount__2,53.3,-120.7,1530.0,wood.samplecount
NAm-BellMountain.Schweingruber.1996__segmentLength__2,53.3,-120.7,1530.0,wood.segmentlength
NAm-BellMountain.Schweingruber.1996__density,53.3,-120.7,1530.0,wood.density
NAm-BellMountain.Schweingruber.1996__MXD,53.3,-120.7,1530.0,wood.maximum latewood density
NAm-BellMountain.Schweingruber.1996__residualChronology__2,53.3,-120.7,1530.0,wood.residualchronology
NAm-BellMountain.Schweingruber.1996__ARSTAN__2,53.3,-120.7,1530.0,wood.arstan
NAm-BellMountain.Schweingruber.1996__correlationCoefficient__2,53.3,-120.7,1530.0,wood.correlationcoefficient
NAm-BellMountain.Schweingruber.1996__RBAR__2,53.3,-120.7,1530.0,wood.rbar
NAm-BellMountain.Schweingruber.1996__uncertainty1s__3,53.3,-120.7,1530.0,wood.uncertainty1s
NAm-BellMountain.Schweingruber.1996__uncertainty1s__4,53.3,-120.7,1530.0,wood.uncertainty1s
NAm-BellMountain.Schweingruber.1996__EPS__2,53.3,-120.7,1530.0,wood.eps
NAm-BellMountain.Schweingruber.1996__core__2,53.3,-120.7,1530.0,wood.core
Ocn-PedroBankJamaica.Haase-Schramm.2003__d18O,17.5333,-78.95,-125.0,sclerosponge.d18o
Ocn-PedroBankJamaica.Haase-Schramm.2003__Sr/Ca,17.5333,-78.95,-125.0,sclerosponge.sr/ca
Ocn-SantaBarbaraBasin.Zhao.2000__temperature,34.23,-120.02,-590.0,marinesediment.alkenone
Ocn-SantaBarbaraBasin.Zhao.2000__temperature__2,34.23,-120.02,-590.0,marinesediment.temperature
Ocn-SouthAtlanticWestAfrica.Leduc.2010__temperature,-29.14,16.72,-97.0,marinesediment.alkenone
Ocn-SouthAtlanticWestAfrica.Leduc.2010__Uk37,-29.14,16.72,-97.0,marinesediment.uk37
Ocn-SouthAtlanticWestAfrica.Leduc.2010__temperature__2,-29.14,16.72,-97.0,marinesediment.alkenone
Ocn-SouthAtlanticWestAfrica.Leduc.2010__Uk37__2,-29.14,16.72,-97.0,marinesediment.uk37
Asi-MQDXJP.PAGES2k.2013__ringWidth,34.72,99.67,500.0,wood.ring width
Asi-CHIN018.Li.2010__ringWidth,29.28,100.08,2150.0,wood.ring width
Arc-Lomonosovfonna.Divine.2011__d18O,78.8647,17.425,1250.0,glacierice.d18o
Arc-Lomonosovfonna.Divine.2011__temperature,78.8647,17.425,1250.0,glacierice.d18o
Ocn-DryTortugas.Lund.2006__temperature,24.59,-83.58,-530.0,marinesediment.mg/ca
Ocn-DryTortugas.Lund.2006__Mg/Ca,24.59,-83.58,-530.0,marinesediment.mg/ca
Ocn-DryTortugas.Lund.2006__temperature__2,24.59,-83.58,-530.0,marinesediment.temperature
Ocn-DryTortugas.Lund.2006__Mg/Ca__2,24.59,-83.58,-530.0,marinesediment.mg/ca
Ocn-BuccooReefTobagoSidereastrea.Moses.2006__d18O,11.17,-60.85,-2.0,coral.d18o
Ocn-BuccooReefTobagoSidereastrea.Moses.2006__d13C,11.17,-60.85,-2.0,coral.d13c
Ocn-ClippertonAtoll.Linsley.2000__d18O,10.2773,-109.2131,-8.2,coral.d18o
Ocn-ClippertonAtoll.Linsley.2000__d13C,10.2773,-109.2131,-8.2,coral.d13c
Asi-MONG009.Jacoby.2013__ringWidth,49.92,91.57,2800.0,wood.ring width
Asi-NEPA029.Krusic.2013__ringWidth,28.18,85.43,4000.0,wood.ring width
Asi-MiddleYangtzeRiver.Zhang.1980__temperature,30.5,114.5,1900.0,documents.historical
Asi-HYGJUP.PAGES2k.2013__ringWidth,38.7,99.68,5600.0,wood.ring width
Asi-NEPA014.Krusic.2013__ringWidth,27.7,86.28,3400.0,wood.ring width
NAm-SleepingDeerRoad.Hughes.2005__sampleCount,44.6,-114.5,2820.0,wood.samplecount
NAm-SleepingDeerRoad.Hughes.2005__segmentLength,44.6,-114.5,2820.0,wood.segmentlength
NAm-SleepingDeerRoad.Hughes.2005__ringWidth,44.6,-114.5,2820.0,wood.ringwidth
NAm-SleepingDeerRoad.Hughes.2005__ringWidth__2,44.6,-114.5,2820.0,wood.ring width
NAm-SleepingDeerRoad.Hughes.2005__residualChronology,44.6,-114.5,2820.0,wood.residualchronology
NAm-SleepingDeerRoad.Hughes.2005__ARSTAN,44.6,-114.5,2820.0,wood.arstan
NAm-SleepingDeerRoad.Hughes.2005__correlationCoefficient,44.6,-114.5,2820.0,wood.correlationcoefficient
NAm-SleepingDeerRoad.Hughes.2005__RBAR,44.6,-114.5,2820.0,wood.rbar
NAm-SleepingDeerRoad.Hughes.2005__uncertainty1s,44.6,-114.5,2820.0,wood.uncertainty1s
NAm-SleepingDeerRoad.Hughes.2005__uncertainty1s__2,44.6,-114.5,2820.0,wood.uncertainty1s
NAm-SleepingDeerRoad.Hughes.2005__EPS,44.6,-114.5,2820.0,wood.eps
NAm-SleepingDeerRoad.Hughes.2005__core,44.6,-114.5,2820.0,wood.core
NAm-SleepingDeerRoad.Hughes.2005__sampleCount__2,44.6,-114.5,2820.0,wood.samplecount
NAm-SleepingDeerRoad.Hughes.2005__segmentLength__2,44.6,-114.5,2820.0,wood.segmentlength
NAm-SleepingDeerRoad.Hughes.2005__density,44.6,-114.5,2820.0,wood.density
NAm-SleepingDeerRoad.Hughes.2005__MXD,44.6,-114.5,2820.0,wood.maximum latewood density
NAm-SleepingDeerRoad.Hughes.2005__residualChronology__2,44.6,-114.5,2820.0,wood.residualchronology
NAm-SleepingDeerRoad.Hughes.2005__ARSTAN__2,44.6,-114.5,2820.0,wood.arstan
NAm-SleepingDeerRoad.Hughes.2005__correlationCoefficient__2,44.6,-114.5,2820.0,wood.correlationcoefficient
NAm-SleepingDeerRoad.Hughes.2005__RBAR__2,44.6,-114.5,2820.0,wood.rbar
NAm-SleepingDeerRoad.Hughes.2005__uncertainty1s__3,44.6,-114.5,2820.0,wood.uncertainty1s
NAm-SleepingDeerRoad.Hughes.2005__uncertainty1s__4,44.6,-114.5,2820.0,wood.uncertainty1s
NAm-SleepingDeerRoad.Hughes.2005__EPS__2,44.6,-114.5,2820.0,wood.eps
NAm-SleepingDeerRoad.Hughes.2005__core__2,44.6,-114.5,2820.0,wood.core
NAm-SettlementPointAfognakIsland.Harlan.1998__sampleCount,58.1,-152.7,10.0,wood.samplecount
NAm-SettlementPointAfognakIsland.Harlan.1998__segmentLength,58.1,-152.7,10.0,wood.segmentlength
NAm-SettlementPointAfognakIsland.Harlan.1998__ringWidth,58.1,-152.7,10.0,wood.ringwidth
NAm-SettlementPointAfognakIsland.Harlan.1998__ringWidth__2,58.1,-152.7,10.0,wood.ring width
NAm-SettlementPointAfognakIsland.Harlan.1998__residualChronology,58.1,-152.7,10.0,wood.residualchronology
NAm-SettlementPointAfognakIsland.Harlan.1998__ARSTAN,58.1,-152.7,10.0,wood.arstan
NAm-SettlementPointAfognakIsland.Harlan.1998__correlationCoefficient,58.1,-152.7,10.0,wood.correlationcoefficient
NAm-SettlementPointAfognakIsland.Harlan.1998__RBAR,58.1,-152.7,10.0,wood.rbar
NAm-SettlementPointAfognakIsland.Harlan.1998__uncertainty1s,58.1,-152.7,10.0,wood.uncertainty1s
NAm-SettlementPointAfognakIsland.Harlan.1998__uncertainty1s__2,58.1,-152.7,10.0,wood.uncertainty1s
NAm-SettlementPointAfognakIsland.Harlan.1998__EPS,58.1,-152.7,10.0,wood.eps
NAm-SettlementPointAfognakIsland.Harlan.1998__core,58.1,-152.7,10.0,wood.core
Asi-AltaiKorumdu.Cook.2005__ringWidth,50.14,87.72,2200.0,wood.ring width
Asi-BURGPW.PAGES2k.2013__ringWidth,28.77,83.73,2500.0,wood.ring width
NAm-SylvanPassbeiCody.Briffa.1996__sampleCount,44.4,-110.1,2580.0,wood.samplecount
NAm-SylvanPassbeiCody.Briffa.1996__segmentLength,44.4,-110.1,2580.0,wood.segmentlength
NAm-SylvanPassbeiCody.Briffa.1996__ringWidth,44.4,-110.1,2580.0,wood.ringwidth
NAm-SylvanPassbeiCody.Briffa.1996__ringWidth__2,44.4,-110.1,2580.0,wood.ring width
NAm-SylvanPassbeiCody.Briffa.1996__residualChronology,44.4,-110.1,2580.0,wood.residualchronology
NAm-SylvanPassbeiCody.Briffa.1996__ARSTAN,44.4,-110.1,2580.0,wood.arstan
NAm-SylvanPassbeiCody.Briffa.1996__correlationCoefficient,44.4,-110.1,2580.0,wood.correlationcoefficient
NAm-SylvanPassbeiCody.Briffa.1996__RBAR,44.4,-110.1,2580.0,wood.rbar
NAm-SylvanPassbeiCody.Briffa.1996__uncertainty1s,44.4,-110.1,2580.0,wood.uncertainty1s
NAm-SylvanPassbeiCody.Briffa.1996__uncertainty1s__2,44.4,-110.1,2580.0,wood.uncertainty1s
NAm-SylvanPassbeiCody.Briffa.1996__EPS,44.4,-110.1,2580.0,wood.eps
NAm-SylvanPassbeiCody.Briffa.1996__core,44.4,-110.1,2580.0,wood.core
NAm-SylvanPassbeiCody.Briffa.1996__sampleCount__2,44.4,-110.1,2580.0,wood.samplecount
NAm-SylvanPassbeiCody.Briffa.1996__segmentLength__2,44.4,-110.1,2580.0,wood.segmentlength
NAm-SylvanPassbeiCody.Briffa.1996__density,44.4,-110.1,2580.0,wood.density
